Date,TSLA,^GSPC
2020-01-03,0.02920261371286159,-0.007084909364953873
2020-01-06,0.01907163410857393,0.003527145194272663
2020-01-07,0.03806670665696377,-0.002807175084594604
2020-01-08,0.04803258882467354,0.004890473485641422
2020-01-09,-0.022189385476863777,0.006633214116906316
2020-01-10,-0.006649395571153072,-0.002859262487506342
2020-01-13,0.09320709945133743,0.006951994045934384
2020-01-14,0.024578285290333568,-0.0015156808368956831
2020-01-15,-0.03676984857543175,0.0018684502436876471
2020-01-16,-0.009709462276707548,0.008331747422232638
2020-01-17,-0.00583991330438316,0.0038547232474837045
2020-01-21,0.06942376595673672,-0.002655500369584729
2020-01-22,0.04004976680028971,0.0002890342966814785
2020-01-23,0.004624446532712767,0.001140326193358021
2020-01-24,-0.012981533188175298,-0.00908328942619363
2020-01-27,-0.01211229808875558,-0.015855752356843666
2020-01-28,0.0157881264331019,0.01000338350035257
2020-01-29,0.024550631085550556,-0.0008672501435853519
2020-01-30,0.09799949293612809,0.0031294569302104946
2020-01-31,0.015115868370499719,-0.017864443571362187
2020-02-03,0.18144503018577396,0.00722842576123206
2020-02-04,0.12861871853044615,0.014869315917506398
2020-02-05,-0.18845036897286427,0.011187778658973357
2020-02-06,0.019223358021399406,0.0033201550570023386
2020-02-07,-0.0011890813857684535,-0.005415491009459927
2020-02-10,0.030554905112854414,0.007299690120573743
2020-02-11,0.0040113039073670365,0.001687048686003223
2020-02-12,-0.009197977033790217,0.006441853105203066
2020-02-13,0.046734510294277776,-0.0016317763599893453
2020-02-14,-0.004950081791332828,0.0018418360984853166
2020-02-18,0.07042094228822293,-0.002924213986148061
2020-02-19,0.0664951987517739,0.004694748284284955
2020-02-20,-0.01982633357095498,-0.0038228174279968385
2020-02-21,0.0017662268376765766,-0.010573809232820253
2020-02-24,-0.07752369493467626,-0.034088079420440565
2020-02-25,-0.041482357972054906,-0.03074790437535313
2020-02-26,-0.026744949535016715,-0.0037856973235292912
2020-02-27,-0.13713308820005743,-0.045168136352262245
2020-02-28,-0.016347892757324622,-0.008272463109652683
2020-03-02,0.10725688782624676,0.04501086876941329
2020-03-03,0.002538436397835575,-0.02851048492291497
2020-03-04,0.005337695327504832,0.04133634936063402
2020-03-05,-0.0338692732451662,-0.03451078243998218
2020-03-06,-0.02949756278539528,-0.017200943652385448
2020-03-09,-0.1458645713770199,-0.07901041294037192
2020-03-10,0.059586899995507814,0.048215052425859106
2020-03-11,-0.017350099445250677,-0.05010289280860558
2020-03-12,-0.12349321992425466,-0.09994485240247286
2020-03-13,-0.02516461028135719,0.08880840694923542
2020-03-16,-0.20552226728199763,-0.12765219747281709
2020-03-17,-0.033981345006121266,0.05822631263569189
2020-03-18,-0.17476299085707048,-0.05322227233208032
2020-03-19,0.16879448210076653,0.004696760970401392
2020-03-20,-0.00025729591062795265,-0.04432762405336721
2020-03-23,0.01568811058551134,-0.02973150100957689
2020-03-24,0.15084589588243347,0.08968323251796306
2020-03-25,0.0656208418457469,0.0114689904208225
2020-03-26,-0.020779967192045667,0.06054383107424677
2020-03-27,-0.026475878507408623,-0.03426784554162676
2020-03-30,-0.02406435019366082,0.032966590569975196
2020-03-31,0.04263263821287655,-0.01614231078841577
2020-04-01,-0.08446091612999318,-0.04514636273278683
2020-04-02,-0.057898923361450194,0.02257265705696021
2020-04-03,0.05467505162498032,-0.015252860825945014
2020-04-06,0.0727648586938967,0.06796824414483105
2020-04-07,0.055039324205847784,-0.0016043390483631015
2020-04-08,0.0061958310054262,0.033489371191285144
2020-04-09,0.043078763920338936,0.014383470303699575
2020-04-13,0.1275471496961309,-0.010156059444677012
2020-04-14,0.08667715300465773,0.03011455957230691
2020-04-15,0.027701647625610448,-0.022276732672368738
2020-04-16,0.020854454088410357,0.005799837839541411
2020-04-17,0.011580360146687951,0.026440932021320585
2020-04-20,-0.010038389170317963,-0.018042845615347858
2020-04-21,-0.08328148145085468,-0.031155115236330744
2020-04-22,0.06400415854670527,0.022671300582136844
2020-04-23,-0.0368396849228958,-0.0005395676601960275
2020-04-24,0.027287450625308907,0.013822090566839584
2020-04-27,0.09666948410238607,0.014606868181735955
2020-04-28,-0.03780096821609913,-0.005256170190484077
2020-04-29,0.040002018336065426,0.026236704045073722
2020-04-30,-0.023547734450900748,-0.00925514331905486
2020-05-01,-0.10873699380092283,-0.02846021101477625
2020-05-04,0.08191871392323513,0.004240822578849723
2020-05-05,0.009180080664171086,0.008999935197779863
2020-05-06,0.01853307279883243,-0.00700388039904265
2020-05-07,-0.0032510226947133347,0.0114389557548904
2020-05-08,0.04925161705385239,0.016730795065226012
2020-05-11,-0.009971242960522098,0.00013306936679136072
2020-05-12,-0.002319935772398196,-0.020713365772047965
2020-05-13,-0.02305820449521523,-0.01761699662428029
2020-05-14,0.015518184632590248,0.011458917804072044
2020-05-15,-0.005191903908659867,0.003918675203722799
2020-05-18,0.017932017657138033,0.031015208770073244
2020-05-19,-0.006931238805637285,-0.010539747711598935
2020-05-20,0.009300525202680099,0.016513990613415075
2020-05-21,0.01465498082850214,-0.007803968309953113
2020-05-22,-0.013037723100364218,0.002350945686812267
2020-05-26,0.0024331051830870365,0.012214285021459936
2020-05-27,0.001659466964626155,0.014718447490315256
2020-05-28,-0.01773682211733707,-0.0021101393249196576
2020-05-29,0.03558372623710149,0.0048007935523077805
2020-06-01,0.07284966864192288,0.003744216478363427
2020-06-02,-0.01858834825255329,0.008177307282400292
2020-06-03,0.0015868272654113724,0.013556670812562288
2020-06-04,-0.021267344622291517,-0.0033743890836088752
2020-06-05,0.02432062325722928,0.025874012821637038
2020-06-08,0.07004458532772961,0.01196965640580494
2020-06-09,-0.009785334869174989,-0.007829743419721424
2020-06-10,0.0859042424768397,-0.0053272557351817795
2020-06-11,-0.05227705042227804,-0.060752692996288715
2020-06-12,-0.039373645260301515,0.012976286605210774
2020-06-15,0.05776763571405752,0.008277860818175498
2020-06-16,-0.0088899277239598,0.018784852866710722
2020-06-17,0.009787743558413275,-0.0036067962326296055
2020-06-18,0.01219609596325455,0.0005940434038027576
2020-06-19,-0.003052658268346775,-0.0056655135656740185
2020-06-22,-0.006595759179448102,0.006474093296658268
2020-06-23,0.007474632215330956,0.004298169191484291
2020-06-24,-0.041715410822561694,-0.02619526559566232
2020-06-25,0.02581776623791132,0.010899827728216849
2020-06-26,-0.026973661816744432,-0.024525204274830514
2020-06-29,0.050399409843234544,0.01457888811353314
2020-06-30,0.06747859060205741,0.015292349435755526
2020-07-01,0.036213124954005416,0.0050095639758716
2020-07-02,0.07651403502187115,0.004530970476816165
2020-07-06,0.12645110898925704,0.015756930832163007
2020-07-07,0.01323957349189886,-0.010877477869643215
2020-07-08,-0.017404077400271944,0.0077969862634308384
2020-07-09,0.020579217558519325,-0.005659591476195658
2020-07-10,0.10241921541137344,0.010411809774444336
2020-07-13,-0.03129418136729534,-0.009406645216058607
2020-07-14,0.013099661837502552,0.013317300582903258
2020-07-15,0.019074600795392804,0.009041056936354153
2020-07-16,-0.029785752159503964,-0.003411915214114103
2020-07-17,0.00013329605943823708,0.0028445625875832548
2020-07-20,0.09049890870279409,0.008371797255140478
2020-07-21,-0.046493379556626024,0.0016776293345603932
2020-07-22,0.015167885033283035,0.00573063059447243
2020-07-23,-0.051057618493551615,-0.012396378412246278
2020-07-24,-0.06559880544074748,-0.006209640024275487
2020-07-27,0.0829807468635293,0.007367928821482295
2020-07-28,-0.04185502257494278,-0.0064944354186469155
2020-07-29,0.015203905094020698,0.01235178335174325
2020-07-30,-0.007781480425908427,-0.003757301763455345
2020-07-31,-0.0388842883494771,0.007641236242175609
2020-08-03,0.0372089724756508,0.007155362664359899
2020-08-04,0.0013458747004371219,0.0036054230261335363
2020-08-05,-0.0013324141757635743,0.006409160435516981
2020-08-06,0.0030659182588061995,0.006407126020665288
2020-08-07,-0.025063400320798124,0.0006328292699571136
2020-08-10,-0.023781466628163273,0.0027384652733921655
2020-08-11,-0.031639321520778196,-0.008001055401377855
2020-08-12,0.12331121696764136,0.013899502293613253
2020-08-13,0.04172210087027395,-0.0020492726761567326
2020-08-14,0.01816221280616137,-0.00017189739627809786
2020-08-17,0.10618767605850454,0.002706177507423746
2020-08-18,0.027642788791035322,0.002300740419816094
2020-08-19,-0.00454641886395013,-0.004414123345181764
2020-08-20,0.06357221629682464,0.003153654768345504
2020-08-21,0.02376828686950727,0.0034351999829738133
2020-08-24,-0.01760795722322328,0.009993615364901842
2020-08-25,0.004527524339674294,0.003589899745540137
2020-08-26,0.06219157161176003,0.010144001344842835
2020-08-27,0.038976493300172166,0.0016716460318093596
2020-08-28,-0.011387896089413374,0.006710002849569463
2020-08-31,0.11839531079230436,-0.0021973751755091087
2020-09-01,-0.04782241968726275,0.007496831420706229
2020-09-02,-0.06003405415342922,0.015249050143870235
2020-09-03,-0.09457279636042593,-0.03575759414218638
2020-09-04,0.027433521945931183,-0.008166280754274169
2020-09-08,-0.23651791756235152,-0.028148829086466876
2020-09-09,0.10366927508065249,0.019944760662180983
2020-09-10,0.013720010210621858,-0.017741245925396498
2020-09-11,0.003709395666214199,0.000532930158087197
2020-09-14,0.11852205740861965,0.0126613350250242
2020-09-15,0.0693646006789086,0.005205785930499474
2020-09-16,-0.01794735858316976,-0.00462964689215184
2020-09-17,-0.04237857641123988,-0.008447949528552101
2020-09-18,0.04326098334078843,-0.011245576947828795
2020-09-21,0.016241962990940273,-0.011638564027299125
2020-09-22,-0.05761535332361234,0.010463016398377434
2020-09-23,-0.10915765272568922,-0.0240073389143749
2020-09-24,0.019345843863905365,0.002983005554629159
2020-09-25,0.049184230528195094,0.01585043922418805
2020-09-28,0.03345960069006626,0.015982191853854744
2020-09-29,-0.005069821356490145,-0.004824282704444016
2020-09-30,0.02344226355793122,0.008219842568379931
2020-10-01,0.04367006824041475,0.005278949564294422
2020-10-02,-0.07665496431745034,-0.00962381286637104
2020-10-05,0.025192517716406293,0.01781310900290123
2020-10-06,-0.02787018306423672,-0.014072064387523397
2020-10-07,0.026977083539470925,0.01724716377024116
2020-10-08,0.0014567931757483166,0.00797821289486933
2020-10-09,0.01879296736723557,0.008755095180752903
2020-10-12,0.018943823174890184,0.016282530158324704
2020-10-13,0.009786919207456002,-0.006326891629163001
2020-10-14,0.03227328761878301,-0.006645172084059681
2020-10-15,-0.027292961781049563,-0.0015289235142130764
2020-10-16,-0.020731126258398902,0.0001349104566301662
2020-10-19,-0.020310926488578573,-0.01646466351494169
2020-10-20,-0.020850419954684618,0.004716195320000338
2020-10-21,0.0016576578966107647,-0.002198114011569885
2020-10-22,0.007425499532237367,0.005205354003491536
2020-10-23,-0.012192688038189736,0.003439838320389299
2020-10-26,-0.0008324460934066025,-0.018764472985321135
2020-10-27,0.010414773982856396,-0.0030302053504467352
2020-10-28,-0.044933534485330995,-0.035925542108577346
2020-10-29,0.011777078527550167,0.011876524939998134
2020-10-30,-0.05707102182734314,-0.0122037134452615
2020-11-02,0.03163031025487939,0.012242950890591686
2020-11-03,0.056758804591424905,0.01764273768407776
2020-11-04,-0.006912211247383837,0.02180752565509181
2020-11-05,0.03983900764849935,0.019273265776702075
2020-11-06,-0.01875540911257545,-0.0002877565853740549
2020-11-09,-0.020418707809496617,0.011631974746343587
2020-11-10,-0.026215455916196007,-0.0014007752208673452
2020-11-11,0.01636314799697569,0.0076227283629926035
2020-11-12,-0.012957256458646427,-0.010028651547070666
2020-11-13,-0.007948764761230187,0.013518546706293932
2020-11-16,-0.0010041849603883435,0.011580734922832292
2020-11-17,0.07893937712383003,-0.004803443784647143
2020-11-18,0.09709755365012818,-0.011631210647481183
2020-11-19,0.025622349465264982,0.003938675690733362
2020-11-20,-0.019537883671342904,-0.006815737372919628
2020-11-23,0.06377101757483139,0.005620108181849659
2020-11-24,0.06227242945095668,0.016032458814033035
2020-11-25,0.03297682338622909,-0.0015856747555105244
2020-11-27,0.02028076972407611,0.002394111025902035
2020-11-30,-0.031493263770551394,-0.004606140636973066
2020-12-01,0.0297846210705508,0.011208140661594257
2020-12-02,-0.02763747085258572,0.0017895645286039041
2020-12-03,0.04227095894828814,-0.0006243520802939884
2020-12-04,0.009493325730045576,0.008797463715186638
2020-12-07,0.0688860800692952,-0.0019375134389640891
2020-12-08,0.012573320736270155,0.0027832711701716306
2020-12-09,-0.07241918597264085,-0.007980964948473002
2020-12-10,0.03668963682230597,-0.0012859345277718148
2020-12-11,-0.02761564124374427,-0.0012657980842316618
2020-12-14,0.047759995198247474,-0.00436878824514686
2020-12-15,-0.010337253897339416,0.012838482022218045
2020-12-16,-0.01668798827707274,0.0017712256203239463
2020-12-17,0.051831074917210174,0.0057411428089828576
2020-12-18,0.05790347004287,-0.003517296952148641
2020-12-21,-0.06715491303000398,-0.003913928486909413
2020-12-22,-0.014757605305005583,-0.0020752446917704503
2020-12-23,0.00876918608616517,0.000745533271818033
2020-12-24,0.024149579742054783,0.0035303499794867577
2020-12-28,0.0028970836105361997,0.00868470753841244
2020-12-29,0.0034594640807883437,-0.002229864827279826
2020-12-30,0.04232065010849784,0.00134064809508061
2020-12-31,0.015552391045440928,0.006418204711703623
2021-01-04,0.03358176086508369,-0.014864762712026192
2021-01-05,0.007290685183647838,0.00705763138336124
2021-01-06,0.027994767015469435,0.005693603382475487
2021-01-07,0.07644845147710644,0.0147382601077517
2021-01-08,0.07548131023624371,0.005476837393516121
2021-01-11,-0.08144234832639441,-0.006576327616620858
2021-01-12,0.04607500335507542,0.0004157020305690651
2021-01-13,0.005833829116195233,0.0022730563867252584
2021-01-14,-0.011074513468519065,-0.00376051306874281
2021-01-15,-0.022548200500403404,-0.0072160007982784435
2021-01-19,0.022015499815695172,0.008103457635762368
2021-01-20,0.006961708841249248,0.013839417376511065
2021-01-21,-0.006440854103183291,0.00031667316131311907
2021-01-22,0.0019508106767860411,-0.0030151526629378367
2021-01-25,0.039554979462125495,0.003609317513017629
2021-01-26,0.002596579526098708,-0.0014899431611539171
2021-01-27,-0.021669245307925245,-0.026013315126100167
2021-01-28,-0.03381135217546216,0.009713298778759594
2021-01-29,-0.05145517023731827,-0.019500377654791734
2021-02-01,0.05668428951431537,0.015924300234678057
2021-02-02,0.03851927903032859,0.013802528814311543
2021-02-03,-0.020956118951172442,0.0010082606153449802
2021-02-04,-0.005514259728138349,0.010794847643921912
2021-02-05,0.0026318473122044495,0.0038899196077633036
2021-02-08,0.013044806761939753,0.007372107476289358
2021-02-09,-0.0163003479457986,-0.001114145421722057
2021-02-10,-0.053982220316743046,-0.00034524452239104164
2021-02-11,0.008462841143623834,0.001661074814588659
2021-02-12,0.005479896817193186,0.0046999709261612566
2021-02-16,-0.024685904220053345,-0.0005694345154143576
2021-02-17,0.002421087526265353,-0.0003204533489178374
2021-02-18,-0.01358559596120923,-0.004425614227242747
2021-02-19,-0.0077518009588937176,-0.0018566190956654793
2021-02-22,-0.08937618600877606,-0.007762892893710571
2021-02-23,-0.02216114133504199,0.0012555296115266401
2021-02-24,0.059954367268869824,0.011287667670986323
2021-02-25,-0.08402407977651905,-0.024783394424172656
2021-02-26,-0.00989898612697715,-0.004761532293798609
2021-03-01,0.06161510798655634,0.023512173225693545
2021-03-02,-0.04554944029608787,-0.008113678739508856
2021-03-03,-0.04963544530636721,-0.013152335894801581
2021-03-04,-0.04984401019282192,-0.013508038064390604
2021-03-05,-0.03853221076191371,0.019308356338710198
2021-03-08,-0.0602275306899287,-0.00537364322402567
2021-03-09,0.17932716850789365,0.014055400743931301
2021-03-10,-0.008228810439735668,0.006012203770987767
2021-03-11,0.04613072203942448,0.010341825500656654
2021-03-12,-0.008425900584981605,0.001014883327531635
2021-03-15,0.02027654012619795,0.006470939539413578
2021-03-16,-0.04486533595853892,-0.0015709169785971255
2021-03-17,0.03616869681272927,0.0028752446501592033
2021-03-18,-0.07184062752478937,-0.014870560065947558
2021-03-19,0.0026146540803351215,-0.0006028856737536614
2021-03-22,0.022840977186786127,0.007000556898342225
2021-03-23,-0.011770534365243002,-0.007660118119334314
2021-03-24,-0.04935884802742052,-0.005482336600348248
2021-03-25,0.015929058642061733,0.0052265834327283045
2021-03-26,-0.03444068779216991,0.01649441865871637
2021-03-29,-0.01206525846617268,-0.0008683896263868007
2021-03-30,0.03902945044049666,-0.0031628294096499587
2021-03-31,0.04958247384447212,0.0036159535924209507
2021-04-01,-0.009295525553825179,0.011755830427674141
2021-04-05,0.04332432127835606,0.0143349877622434
2021-04-06,0.0008245023954449593,-0.0009740049407973572
2021-04-07,-0.03031228186126178,0.001474145698107776
2021-04-08,0.018941076433693915,0.00421175094059123
2021-04-09,-0.009964615931187026,0.0076902881356879504
2021-04-12,0.03620404234612895,-0.00019609807474019192
2021-04-13,0.0824615388793477,0.0032890718770630656
2021-04-14,-0.04027177906268964,-0.004096104320730376
2021-04-15,0.009000244721271144,0.011033101401119794
2021-04-16,0.0012579939951447017,0.003602323390516915
2021-04-19,-0.034587951232578185,-0.0053206898937574465
2021-04-20,0.006082502767182696,-0.006825561005078029
2021-04-21,0.034354869751861195,0.009263020919853204
2021-04-22,-0.03338173845673431,-0.009253337860554822
2021-04-23,0.013401744714820474,0.0108694098955322
2021-04-26,0.011992495286097693,0.0017806845645829128
2021-04-27,-0.04638588052449499,-0.0002149189814453223
2021-04-28,-0.014780728102974372,-0.0008458975873963936
2021-04-29,-0.02537692559236504,0.0067400415367036
2021-04-30,0.046804656956986435,-0.007220713417121161
2021-05-03,-0.035203052019231684,0.002744321649512216
2021-05-04,-0.016636451166068156,-0.0067007374898473415
2021-05-05,-0.003956708849536028,0.00070321644711413
2021-05-06,-0.011090612633393171,0.008132299498631923
2021-05-07,0.01321967177617811,0.007346291419187523
2021-05-10,-0.0666139642244099,-0.0104904805031385
2021-05-11,-0.019001672485714494,-0.008711750141781494
2021-05-12,-0.04525703659502156,-0.021682782358302788
2021-05-13,-0.031339212976059905,0.012099644578093205
2021-05-14,0.03108485455138421,0.014807778563623586
2021-05-17,-0.022134119906303873,-0.0025332581839609958
2021-05-18,0.0018012960899769226,-0.00855377238403321
2021-05-19,-0.02525253639053826,-0.0029477518113782963
2021-05-20,0.04055362741275026,0.010499429334508648
2021-05-21,-0.010105808975394481,-0.0007841880752526009
2021-05-24,0.04306159576130142,0.009862497481215371
2021-05-25,-0.002889865185149887,-0.002127545400828268
2021-05-26,0.02359934062191904,0.0018750575506114586
2021-05-27,0.018752802997534346,0.001164636089862725
2021-05-28,-0.008964536733055084,0.0007685864528870212
2021-06-01,-0.0021134026923181892,-0.0004924547586302452
2021-06-02,-0.030563360847182253,0.0014458890369013488
2021-06-03,-0.05482028490915436,-0.0036353030560487554
2021-06-04,0.04473855421681705,0.008795303383015707
2021-06-07,0.010098272341790171,-0.0007970562694215033
2021-06-08,-0.002548115064116452,0.00017500954944082991
2021-06-09,-0.00800090320457958,-0.001825532590615353
2021-06-10,0.01876135034701054,0.00464145477646305
2021-06-11,-0.00037701407305412715,0.0019465389328079397
2021-06-14,0.01270808037909088,0.0018135563851373604
2021-06-15,-0.030124322619141886,-0.0020137199542773487
2021-06-16,0.009151156020530848,-0.005404703747025508
2021-06-17,0.01920692502127519,-0.00043581054367258787
2021-06-18,0.01082350755056627,-0.013211355687284154
2021-06-21,-0.00398666343687637,0.013905163512319518
2021-06-22,0.004628232010785993,0.005111406378990324
2021-06-23,0.051343773279319826,-0.0010838705186486663
2021-06-24,0.03479874275958217,0.005794429545916913
2021-06-25,-0.01176320586039914,0.0033250631646861706
2021-06-28,0.0247698976511721,0.0023122888604731884
2021-06-29,-0.011624924339891152,0.0002772977426861445
2021-06-30,-0.0015582931596247462,0.0013272784229076962
2021-07-01,-0.00262228064301695,0.005208041432254618
2021-07-02,0.0014446155997909216,0.007472095894691222
2021-07-06,-0.02887058253978836,-0.002023902770021735
2021-07-07,-0.02289572300036191,0.003353346553662817
2021-07-08,0.012578546691521808,-0.008597881009555053
2021-07-09,0.006321812249023395,0.01121482590241385
2021-07-12,0.04283230142340955,0.003445232695593603
2021-07-13,-0.025344034754805733,-0.003523011181165714
2021-07-14,-0.022937300287662943,0.001164256565468591
2021-07-15,-0.004263920536348387,-0.0032675735627449853
2021-07-16,-0.009854739316201844,-0.007567415006812794
2021-07-19,0.003099720548324747,-0.015996781399984172
2021-07-20,0.021857166216463497,0.015048806004799076
2021-07-21,-0.007919271750735923,0.008208041662143728
2021-07-22,-0.009244584358869545,0.00201463920924283
2021-07-23,-0.009097730803351745,0.0100943323862559
2021-07-26,0.02189171243039123,0.00237936692272811
2021-07-27,-0.019718030701162625,-0.004723583382176599
2021-07-28,0.003406133155047897,-0.00018627923155278836
2021-07-29,0.04587273804954872,0.0041973318452726005
2021-07-30,0.014437298450230784,-0.005420713608261352
2021-08-02,0.0321746607403286,-0.00184450567006067
2021-08-03,9.86428524534233e-05,0.008169961338918341
2021-08-04,0.0016611898264766722,-0.004643150661296502
2021-08-05,0.005205051216144341,0.005987485990420538
2021-08-06,-0.02197117447307484,0.0016738645485290249
2021-08-09,0.02075302646609245,-0.0009403502649565354
2021-08-10,-0.005295913387363349,0.0009921869538640493
2021-08-11,-0.003061037245157827,0.0012749307180150993
2021-08-12,0.020181504916966908,0.00413780773547856
2021-08-13,-0.007058451656104303,0.001606016320923942
2021-08-16,-0.044187502160085046,0.002617422261993241
2021-08-17,-0.030271212248392132,-0.007085743507136755
2021-08-18,0.03437256966464375,-0.010806652845255726
2021-08-19,-0.02278333501930252,0.0012559032561583194
2021-08-20,0.010031684461689672,0.008108603890741861
2021-08-23,0.03756496674301335,0.008487667984411473
2021-08-24,0.0030958717895623877,0.0014946188019617779
2021-08-25,0.0038177704423167924,0.0022176574032517493
2021-08-26,-0.014217633310826372,-0.005841949827603443
2021-08-27,0.015229453490459122,0.0087690715404527
2021-08-30,0.026324774869131318,0.004297324106874001
2021-08-31,0.006559275329458991,-0.001350026915892144
2021-09-01,-0.0022178982569371897,0.00031164006095174557
2021-09-02,-0.002318494518084968,0.002838605754405421
2021-09-03,0.0016098569032410026,-0.00033508726118114396
2021-09-07,0.02603592188776105,-0.0034013524523217598
2021-09-08,0.0012609751150005621,-0.0013194368138158552
2021-09-09,0.0013123493127018548,-0.004616247150002195
2021-09-10,-0.02493535637554789,-0.007752552286277137
2021-09-13,0.009099118907714754,0.0022739003463705387
2021-09-14,0.0020033623654498456,-0.005763213966258007
2021-09-15,0.015117098695616171,0.008438294222079534
2021-09-16,0.001533524631140537,-0.001552344712765219
2021-09-17,0.003297112124100998,-0.009152630275798046
2021-09-20,-0.039369782196168046,-0.017123077726381553
2021-09-21,0.012534643444116256,-0.0008126886585468895
2021-09-22,0.01684453299742117,0.009474585224218401
2021-09-23,0.0022582830672801535,0.012061680369937378
2021-09-24,0.027160821725232154,0.0014599428113637458
2021-09-27,0.021677324250642727,-0.0027802439201884965
2021-09-28,-0.01759215746850895,-0.020574317739892933
2021-09-29,0.004811186622800001,0.0015679543362843162
2021-09-30,-0.007489827691889772,-0.011981202945015923
2021-10-01,-0.00033534503933552173,0.011425952113334858
2021-10-04,0.008106752081579849,-0.013070952048643392
2021-10-05,-0.0012034959171831616,0.010469517498600922
2021-10-06,0.0027632817964615697,0.004094399349623856
2021-10-07,0.013778778033230132,0.008264039225066355
2021-10-08,-0.010284423802381149,-0.0019155566024213755
2021-10-11,0.008177920014371232,-0.006889441644339911
2021-10-12,0.017250616797375606,-0.002419705686554252
2021-10-13,0.006630462721630259,0.003017955870230793
2021-10-14,0.008886753128321878,0.016919162285711664
2021-10-15,0.02974911221007215,0.00743252063718991
2021-10-18,0.031617044293491325,0.003369087801804227
2021-10-19,-0.0067343810179743,0.007366142784235308
2021-10-20,0.001768678324092221,0.003657333598560797
2021-10-21,0.0320518542647692,0.002991393168359835
2021-10-22,0.01738710609153049,-0.0010731292246628499
2021-10-25,0.11921840131986894,0.004736959440853283
2021-10-26,-0.006293784993978591,0.0018181414322437917
2021-10-27,0.01889866816525032,-0.005064370371105298
2021-10-28,0.03705568718317753,0.009781288424184353
2021-10-29,0.03374056754786725,0.0019474372317169752
2021-11-01,0.08149722108929236,0.0017984589459025813
2021-11-02,-0.03074267143956444,0.0036736071203886667
2021-11-03,0.035093661512769714,0.00644049461288887
2021-11-04,0.013135671098316593,0.004173222342817695
2021-11-05,-0.006378543942237691,0.0037258500452850285
2021-11-08,-0.04961124871581646,0.0008873940607010411
2021-11-09,-0.1277231049886458,-0.0035049109263987077
2021-11-10,0.042512751122110615,-0.008259842163861109
2021-11-11,-0.0041661095300185025,0.0005507883329887164
2021-11-12,-0.028701034913384937,0.0071966975641295505
2021-11-15,-0.01957257210389951,-1.0739878016252646e-05
2021-11-16,0.039983630791447844,0.003857779057126365
2021-11-17,0.03198424412708878,-0.0026050154828958227
2021-11-18,0.006744812603446171,0.003379064740171245
2021-11-19,0.036432187139559424,-0.0013996446049873157
2021-11-22,0.017272042771904417,-0.003202258316960638
2021-11-23,-0.04223229231079273,0.001655761383194232
2021-11-24,0.006265078142450697,0.0022912237766679056
2021-11-26,-0.031013582803841366,-0.022987011159321113
2021-11-29,0.049647129910669996,0.013113836082823127
2021-11-30,0.006810605513459578,-0.019143381187848973
2021-12-01,-0.044440653310942935,-0.01188554145795706
2021-12-02,-0.009543130353380391,0.014094638396057846
2021-12-03,-0.06635220637315609,-0.008484455141738678
2021-12-06,-0.005889364738369984,0.011662599309685717
2021-12-07,0.04148578168493522,0.02049560318625332
2021-12-08,0.016230733164008804,0.0030805355865854978
2021-12-09,-0.06289339057462584,-0.007206988232523415
2021-12-10,0.013093857884850735,0.009503769118209604
2021-12-13,-0.05105377592462901,-0.009178158342793452
2021-12-14,-0.008208141432439753,-0.0074987228546241624
2021-12-15,0.018072324865302747,0.016216267351891744
2021-12-16,-0.05158508694065489,-0.008781863311112303
2021-12-17,0.006076980066068494,-0.010340964584054646
2021-12-20,-0.03561612643033385,-0.011453398323256536
2021-12-21,0.04198675548622788,0.01762175538519628
2021-12-22,0.07227131414260324,0.010128728029126677
2021-12-23,0.05602008452474472,0.006204412685251626
2021-12-27,0.024934832007080132,0.013744051573606697
2021-12-28,-0.005012790793260891,-0.0010106653988870562
2021-12-29,-0.002096907309160123,0.0014009134018575509
2021-12-30,-0.014699783148667933,-0.002994233841905114
2021-12-31,-0.012749746362709757,-0.0026296343734735217
2022-01-03,0.12691165435865237,0.006353824170387767
2022-01-04,-0.04273290373657446,-0.0006298202522039276
2022-01-05,-0.054953895352911175,-0.019583264304500858
2022-01-06,-0.021758408504565452,-0.000964233740180731
2022-01-07,-0.03609007971998768,-0.004058441082335662
2022-01-10,0.029890800182341692,-0.0014420705375393084
2022-01-11,0.005917539118468262,0.00911828645239865
2022-01-12,0.03853748878612695,0.002813792014666916
2022-01-13,-0.06987649548893238,-0.014346029234399538
2022-01-14,0.017346376289733456,0.0008196442695904693
